Timestamp,Temperature,Vibration,Motor_Current,Pressure,Noise,Machine_Health,Machine_Status,Remaining_Useful_Life_Days
2039-10-03 10:26:12,61.89,0.17,8.26,4.94,41.65,96.1,Healthy,275
2039-10-04 10:26:12,62.18,0.18,8.17,4.96,41.66,96.1,Healthy,274
2039-10-05 10:26:12,62.43,0.2,8.36,4.9,42.35,96.0,Healthy,273
2039-10-06 10:26:12,61.87,0.14,8.17,4.93,42.79,96.0,Healthy,272
2039-10-07 10:26:12,61.51,0.22,8.24,4.97,42.07,96.0,Healthy,271
2039-10-08 10:26:12,61.66,0.21,8.21,4.94,41.72,96.0,Healthy,270
2039-10-09 10:26:12,,,,,,95.9,Healthy,269
2039-10-10 10:26:12,61.64,0.21,8.12,4.86,42.54,95.9,Healthy,268
2039-10-11 10:26:12,61.56,0.21,8.22,4.92,41.67,95.9,Healthy,267
2039-10-12 10:26:12,,,,,,95.8,Healthy,266
2039-10-13 10:26:12,61.5,0.24,8.25,4.93,41.49,95.8,Healthy,265
2039-10-14 10:26:12,61.14,0.2,8.19,4.97,41.81,95.8,Healthy,264
2039-10-15 10:26:12,61.33,0.24,8.23,4.86,42.44,95.7,Healthy,263
2039-10-16 10:26:12,61.18,0.19,8.19,4.87,41.63,95.7,Healthy,262
2039-10-17 10:26:12,61.64,0.17,8.19,4.91,41.13,95.7,Healthy,261
2039-10-18 10:26:12,61.49,0.19,8.17,4.86,42.21,95.6,Healthy,260
2039-10-19 10:26:12,61.19,0.18,8.15,4.87,41.73,95.6,Healthy,259
2039-10-20 10:26:12,61.67,0.17,8.2,4.94,42.02,95.6,Healthy,258
2039-10-21 10:26:12,61.6,0.2,8.21,4.86,42.21,95.5,Healthy,257
2039-10-22 10:26:12,61.13,0.21,8.21,4.91,41.9,95.5,Healthy,256
2039-10-23 10:26:12,61.48,0.21,8.17,4.87,42.33,95.5,Healthy,255
2039-10-24 10:26:12,61.81,0.22,8.2,4.89,42.38,95.4,Healthy,254
2039-10-25 10:26:12,61.78,0.21,8.23,4.86,41.84,95.4,Healthy,253
2039-10-26 10:26:12,61.8,0.21,8.22,4.91,42.31,95.4,Healthy,252
2039-10-27 10:26:12,61.28,0.24,8.26,4.96,41.86,95.3,Healthy,251
2039-10-28 10:26:12,61.43,0.2,8.31,4.93,41.62,95.3,Healthy,250
2039-10-29 10:26:12,61.24,0.18,8.22,4.86,42.44,95.3,Healthy,249
2039-10-30 10:26:12,60.89,0.16,8.14,4.9,41.88,95.3,Healthy,248
2039-10-31 10:26:12,61.36,0.16,8.23,4.87,41.28,95.2,Healthy,247
2039-11-01 10:26:12,61.07,0.18,8.17,4.89,42.49,95.2,Healthy,246
2039-11-02 10:26:12,61.33,0.18,8.19,4.94,42.41,95.2,Healthy,245
2039-11-03 10:26:12,61.24,0.19,8.32,4.88,41.69,95.1,Healthy,244
2039-11-04 10:26:12,61.71,0.19,8.23,4.9,42.01,95.1,Healthy,243
2039-11-05 10:26:12,61.6,0.21,8.27,4.86,42.62,95.1,Healthy,242
2039-11-06 10:26:12,61.37,0.2,8.22,4.94,41.59,95.0,Healthy,241
2039-11-07 10:26:12,,,,,,95.0,Healthy,240
2039-11-08 10:26:12,61.83,0.21,8.18,4.96,42.51,95.0,Healthy,239
2039-11-09 10:26:12,61.86,0.21,8.22,4.98,42.21,94.9,Healthy,238
2039-11-10 10:26:12,61.63,0.19,8.22,4.94,42.33,94.9,Healthy,237
2039-11-11 10:26:12,61.68,0.2,8.16,4.86,41.27,94.9,Healthy,236
2039-11-12 10:26:12,61.68,0.15,8.18,4.96,42.46,94.8,Healthy,235
2039-11-13 10:26:12,61.71,0.15,8.16,4.94,41.54,94.8,Healthy,234
2039-11-14 10:26:12,61.37,0.19,8.25,4.86,42.45,94.8,Healthy,233
2039-11-15 10:26:12,62.22,0.18,8.21,4.92,42.14,94.7,Healthy,232
2039-11-16 10:26:12,61.58,0.2,8.26,4.91,42.35,94.7,Healthy,231
2039-11-17 10:26:12,61.61,0.21,8.13,4.91,42.02,94.7,Healthy,230
2039-11-18 10:26:12,61.89,0.21,8.27,4.96,42.14,94.6,Healthy,229
2039-11-19 10:26:12,61.23,0.22,8.2,4.81,42.02,94.6,Healthy,228
2039-11-20 10:26:12,61.83,0.26,8.26,4.9,41.46,94.6,Healthy,227
2039-11-21 10:26:12,61.65,0.24,8.21,4.87,41.98,94.6,Healthy,226
2039-11-22 10:26:12,61.37,0.23,8.12,4.93,41.49,94.5,Healthy,225
2039-11-23 10:26:12,61.67,0.2,8.23,4.89,41.3,94.5,Healthy,224
2039-11-24 10:26:12,61.42,0.19,8.18,4.93,41.79,94.5,Healthy,223
2039-11-25 10:26:12,61.86,0.21,8.24,4.99,41.57,94.4,Healthy,222
2039-11-26 10:26:12,61.98,0.18,8.17,4.97,41.22,94.4,Healthy,221
2039-11-27 10:26:12,62.0,0.2,8.23,4.93,41.69,94.4,Healthy,220
2039-11-28 10:26:12,61.55,0.2,8.11,4.93,41.98,94.3,Healthy,219
2039-11-29 10:26:12,61.59,0.19,8.23,4.89,41.82,94.3,Healthy,218
2039-11-30 10:26:12,61.76,0.22,8.18,4.87,41.74,94.3,Healthy,217
2039-12-01 10:26:12,61.61,0.25,8.23,4.88,42.0,94.2,Healthy,216
2039-12-02 10:26:12,61.12,0.25,8.16,4.94,41.68,94.0,Healthy,215
2039-12-03 10:26:12,60.98,0.29,8.22,4.9,42.75,93.8,Healthy,214
2039-12-04 10:26:12,62.05,0.31,8.24,4.85,42.67,93.5,Healthy,213
2039-12-05 10:26:12,61.78,0.28,8.25,4.98,42.0,93.2,Healthy,212
2039-12-06 10:26:12,62.13,0.33,8.24,4.96,42.26,92.8,Healthy,211
2039-12-07 10:26:12,61.62,0.31,8.3,4.92,41.9,92.5,Healthy,210
2039-12-08 10:26:12,61.6,0.33,8.24,4.88,41.96,92.1,Healthy,209
2039-12-09 10:26:12,61.88,0.35,8.23,4.93,41.87,91.8,Healthy,208
2039-12-10 10:26:12,61.99,0.31,8.24,4.89,42.32,91.4,Healthy,207
2039-12-11 10:26:12,61.62,0.39,8.27,4.97,42.91,91.0,Healthy,206
2039-12-12 10:26:12,62.21,0.34,8.35,4.97,41.67,90.7,Healthy,205
2039-12-13 10:26:12,62.0,0.37,8.3,4.97,43.18,90.3,Healthy,204
2039-12-14 10:26:12,61.84,0.36,8.27,4.95,43.06,89.9,Healthy,203
2039-12-15 10:26:12,62.09,0.36,8.39,4.93,42.52,89.4,Healthy,202
2039-12-16 10:26:12,61.65,0.38,8.3,4.95,42.53,89.0,Healthy,201
2039-12-17 10:26:12,62.24,0.46,8.4,5.01,43.33,88.6,Healthy,200
2039-12-18 10:26:12,61.82,0.32,8.35,4.99,42.27,88.2,Healthy,199
2039-12-19 10:26:12,61.89,0.31,8.39,4.98,42.65,87.7,Healthy,198
2039-12-20 10:26:12,62.31,0.37,8.32,5.03,42.66,87.3,Healthy,197
2039-12-21 10:26:12,62.01,0.29,8.35,5.05,43.41,86.9,Healthy,196
2039-12-22 10:26:12,61.95,0.27,8.34,5.04,42.73,86.4,Healthy,195
2039-12-23 10:26:12,62.05,0.23,8.42,5.06,41.89,86.0,Healthy,194
2039-12-24 10:26:12,62.06,0.24,8.36,4.94,43.47,85.5,Healthy,193
2039-12-25 10:26:12,61.77,0.29,8.43,5.05,42.43,85.1,Healthy,192
2039-12-26 10:26:12,61.83,0.25,8.42,4.97,43.51,84.6,Healthy,191
2039-12-27 10:26:12,62.76,0.23,8.5,5.08,42.47,84.2,Healthy,190
2039-12-28 10:26:12,62.37,0.17,8.52,5.15,42.18,83.8,Healthy,189
2039-12-29 10:26:12,62.36,0.21,8.5,5.05,42.49,83.3,Healthy,188
2039-12-30 10:26:12,61.78,0.17,8.43,5.02,43.48,82.9,Healthy,187
2039-12-31 10:26:12,61.94,0.21,8.44,5.08,43.5,82.4,Healthy,186
2040-01-01 10:26:12,61.26,0.2,8.45,4.92,43.29,82.0,Healthy,185
2040-01-02 10:26:12,61.84,0.21,8.51,5.15,42.62,81.5,Healthy,184
2040-01-03 10:26:12,62.12,0.18,8.51,5.11,43.76,81.1,Healthy,183
2040-01-04 10:26:12,61.52,0.21,8.49,5.07,42.53,80.6,Healthy,182
2040-01-05 10:26:12,61.3,0.29,8.53,5.02,43.45,80.2,Healthy,181
2040-01-06 10:26:12,61.75,0.18,8.6,5.04,44.04,79.7,Slight Wear,180
2040-01-07 10:26:12,62.39,0.25,8.61,5.14,45.2,79.3,Slight Wear,179
2040-01-08 10:26:12,62.03,0.28,8.74,5.26,42.83,78.9,Slight Wear,178
2040-01-09 10:26:12,62.45,0.29,8.58,5.18,45.04,78.4,Slight Wear,177
2040-01-10 10:26:12,62.71,0.32,8.82,5.21,45.93,78.0,Slight Wear,176
2040-01-11 10:26:12,62.53,0.38,8.85,5.2,45.16,77.5,Slight Wear,175
2040-01-12 10:26:12,62.08,0.36,8.78,5.18,42.64,77.1,Slight Wear,174
2040-01-13 10:26:12,62.54,0.44,8.92,5.2,44.76,76.7,Slight Wear,173
2040-01-14 10:26:12,62.83,0.52,8.94,5.17,44.27,76.2,Slight Wear,172
2040-01-15 10:26:12,63.01,0.52,8.83,5.35,43.23,75.8,Slight Wear,171
2040-01-16 10:26:12,62.82,0.46,8.86,5.29,44.26,75.4,Slight Wear,170
2040-01-17 10:26:12,62.85,0.64,8.98,5.21,45.31,74.9,Slight Wear,169
2040-01-18 10:26:12,66.26,1.16,11.19,6.13,54.11,72.3,Slight Wear,168
2040-01-19 10:26:12,62.75,0.54,8.94,5.21,45.87,72.2,Slight Wear,167
2040-01-20 10:26:12,63.04,0.59,8.91,5.35,46.71,72.2,Slight Wear,166
2040-01-21 10:26:12,63.13,0.68,8.98,5.35,47.18,72.2,Slight Wear,165
2040-01-22 10:26:12,63.03,0.73,9.0,5.3,45.98,72.1,Slight Wear,164
2040-01-23 10:26:12,63.47,0.67,9.29,5.43,46.42,72.1,Slight Wear,163
2040-01-24 10:26:12,63.22,0.63,9.19,5.29,45.72,72.0,Slight Wear,162
2040-01-25 10:26:12,66.7,1.1,10.77,6.1,51.35,71.5,Slight Wear,161
2040-01-26 10:26:12,63.08,0.7,8.98,5.43,48.9,71.1,Slight Wear,160
2040-01-27 10:26:12,63.94,0.78,9.34,5.33,46.42,70.7,Slight Wear,159
2040-01-28 10:26:12,63.73,0.67,9.19,5.59,44.97,70.3,Slight Wear,158
2040-01-29 10:26:12,63.35,0.61,9.38,5.4,48.32,69.9,Slight Wear,157
2040-01-30 10:26:12,64.0,0.69,9.32,5.5,48.49,69.4,Slight Wear,156
2040-01-31 10:26:12,64.11,0.83,9.44,5.42,45.7,69.0,Slight Wear,155
2040-02-01 10:26:12,62.65,0.59,9.32,5.33,47.1,68.6,Slight Wear,154
2040-02-02 10:26:12,64.09,0.63,9.22,5.52,47.18,68.2,Slight Wear,153
2040-02-03 10:26:12,64.11,0.56,9.33,5.59,46.34,67.8,Slight Wear,152
2040-02-04 10:26:12,63.35,0.63,9.38,5.48,49.7,67.3,Slight Wear,151
2040-02-05 10:26:12,63.48,0.68,9.33,5.45,46.84,66.9,Slight Wear,150
2040-02-06 10:26:12,63.93,0.68,9.56,5.53,48.07,66.5,Slight Wear,149
2040-02-07 10:26:12,63.34,0.68,9.36,5.65,48.08,66.1,Slight Wear,148
2040-02-08 10:26:12,64.39,0.59,9.6,5.68,47.74,65.7,Slight Wear,147
2040-02-09 10:26:12,64.1,0.61,9.65,5.66,48.21,65.3,Slight Wear,146
2040-02-10 10:26:12,63.92,0.62,9.55,5.72,47.15,64.8,Slight Wear,145
2040-02-11 10:26:12,63.46,0.61,9.39,5.68,48.87,64.4,Slight Wear,144
2040-02-12 10:26:12,64.66,0.61,9.59,5.49,46.37,64.0,Slight Wear,143
2040-02-13 10:26:12,66.29,0.66,10.04,5.92,48.35,63.6,Slight Wear,142
2040-02-14 10:26:12,64.2,0.59,9.77,5.68,47.65,63.2,Slight Wear,141
2040-02-15 10:26:12,64.67,0.73,9.93,5.8,48.24,62.8,Slight Wear,140
2040-02-16 10:26:12,68.08,1.06,12.12,6.34,56.02,62.4,Slight Wear,139
2040-02-17 10:26:12,68.6,1.28,11.88,6.45,55.2,61.9,Slight Wear,138
2040-02-18 10:26:12,64.44,0.74,9.84,5.8,48.61,61.5,Slight Wear,137
2040-02-19 10:26:12,65.38,0.77,10.18,5.85,51.94,61.1,Slight Wear,136
2040-02-20 10:26:12,64.22,0.73,9.75,5.79,49.23,60.7,Slight Wear,135
2040-02-21 10:26:12,,,,,,60.3,Slight Wear,134
2040-02-22 10:26:12,63.75,0.9,9.98,5.5,49.15,59.9,Moderate Wear,133
2040-02-23 10:26:12,64.08,0.91,9.82,5.8,53.27,59.5,Moderate Wear,132
2040-02-24 10:26:12,64.45,0.9,10.11,5.81,51.55,59.1,Moderate Wear,131
2040-02-25 10:26:12,64.64,1.03,10.45,5.93,49.58,58.6,Moderate Wear,130
2040-02-26 10:26:12,64.63,0.82,10.28,5.85,49.12,58.2,Moderate Wear,129
2040-02-27 10:26:12,65.2,1.02,10.26,6.12,49.88,57.8,Moderate Wear,128
2040-02-28 10:26:12,65.83,1.13,10.27,5.85,50.1,57.4,Moderate Wear,127
2040-02-29 10:26:12,67.99,1.71,12.3,6.63,60.46,57.0,Moderate Wear,126
2040-03-01 10:26:12,65.13,1.17,10.28,5.96,54.39,56.6,Moderate Wear,125
2040-03-02 10:26:12,65.04,1.27,10.35,5.81,54.45,56.2,Moderate Wear,124
2040-03-03 10:26:12,67.02,1.15,10.48,6.13,53.26,55.8,Moderate Wear,123
2040-03-04 10:26:12,66.12,1.23,10.62,5.95,55.87,55.4,Moderate Wear,122
2040-03-05 10:26:12,65.25,1.15,10.42,5.93,53.66,54.9,Moderate Wear,121
2040-03-06 10:26:12,65.01,1.24,10.61,5.91,48.6,54.5,Moderate Wear,120
2040-03-07 10:26:12,65.87,1.24,10.58,5.94,55.02,54.1,Moderate Wear,119
2040-03-08 10:26:12,69.85,1.69,12.38,6.74,57.1,53.7,Moderate Wear,118
2040-03-09 10:26:12,69.23,1.77,12.42,6.85,60.61,53.3,Moderate Wear,117
2040-03-10 10:26:12,66.32,1.22,10.62,6.19,52.81,52.9,Moderate Wear,116
2040-03-11 10:26:12,68.72,1.78,12.43,6.72,57.76,52.5,Moderate Wear,115
2040-03-12 10:26:12,67.31,1.51,12.18,6.75,60.29,52.1,Moderate Wear,114
2040-03-13 10:26:12,66.21,1.27,11.18,6.12,55.44,51.7,Moderate Wear,113
2040-03-14 10:26:12,66.33,1.53,10.77,6.25,51.47,51.3,Moderate Wear,112
2040-03-15 10:26:12,68.28,1.18,11.38,6.35,54.0,50.8,Moderate Wear,111
2040-03-16 10:26:12,67.31,1.36,10.94,6.4,53.34,50.4,Moderate Wear,110
2040-03-17 10:26:12,,,,,,50.0,Moderate Wear,109
2040-03-18 10:26:12,65.62,1.1,10.91,6.27,53.92,49.6,Moderate Wear,108
2040-03-19 10:26:12,65.69,1.47,10.99,6.12,57.39,49.2,Moderate Wear,107
2040-03-20 10:26:12,67.44,0.97,11.19,6.56,52.64,48.8,Moderate Wear,106
2040-03-21 10:26:12,68.04,0.93,11.8,6.52,54.78,48.4,Moderate Wear,105
2040-03-22 10:26:12,67.78,1.14,11.8,6.62,56.54,48.0,Moderate Wear,104
2040-03-23 10:26:12,67.92,0.96,11.3,6.61,55.69,47.6,Moderate Wear,103
2040-03-24 10:26:12,65.26,1.25,11.04,6.24,58.44,47.2,Moderate Wear,102
2040-03-25 10:26:12,69.37,1.5,11.67,6.52,53.35,46.7,Moderate Wear,101
2040-03-26 10:26:12,67.55,1.33,11.38,6.38,56.16,46.3,Moderate Wear,100
2040-03-27 10:26:12,65.71,1.12,11.35,6.15,54.45,45.9,Moderate Wear,99
2040-03-28 10:26:12,67.53,1.13,11.54,6.23,52.98,45.5,Moderate Wear,98
2040-03-29 10:26:12,64.48,1.44,11.11,6.16,56.46,45.1,Moderate Wear,97
2040-03-30 10:26:12,67.71,1.12,11.35,6.56,54.92,44.7,Moderate Wear,96
2040-03-31 10:26:12,68.53,1.22,11.9,6.77,53.53,44.3,Moderate Wear,95
2040-04-01 10:26:12,69.53,1.26,11.67,6.96,57.21,43.9,Moderate Wear,94
2040-04-02 10:26:12,69.44,1.43,11.85,6.79,53.9,43.5,Moderate Wear,93
2040-04-03 10:26:12,66.6,1.42,11.91,6.4,55.58,43.1,Moderate Wear,92
2040-04-04 10:26:12,68.93,1.62,12.33,6.64,58.74,42.6,Moderate Wear,91
2040-04-05 10:26:12,67.21,1.44,12.09,6.49,59.13,42.2,Moderate Wear,90
2040-04-06 10:26:12,67.2,1.76,12.28,6.82,60.14,41.8,Moderate Wear,89
2040-04-07 10:26:12,68.04,1.86,12.43,6.72,61.83,41.4,Moderate Wear,88
2040-04-08 10:26:12,68.59,1.77,12.16,7.25,60.54,41.0,Moderate Wear,87
2040-04-09 10:26:12,68.21,1.44,12.07,6.88,59.92,40.6,Moderate Wear,86
2040-04-10 10:26:12,67.0,2.0,12.12,6.92,62.04,40.2,Moderate Wear,85
2040-04-11 10:26:12,70.04,1.86,12.09,7.1,61.01,39.8,Critical,84
2040-04-12 10:26:12,67.96,1.62,12.36,6.92,60.79,39.4,Critical,83
2040-04-13 10:26:12,68.21,2.37,12.08,6.82,59.32,39.0,Critical,82
2040-04-14 10:26:12,71.96,1.78,12.6,7.04,62.68,38.5,Critical,81
2040-04-15 10:26:12,66.44,1.91,12.28,6.55,68.17,38.1,Critical,80
2040-04-16 10:26:12,67.8,1.63,12.28,6.64,63.09,37.7,Critical,79
2040-04-17 10:26:12,68.56,1.77,12.44,6.91,61.68,37.3,Critical,78
2040-04-18 10:26:12,66.46,1.94,12.28,6.81,65.92,36.9,Critical,77
2040-04-19 10:26:12,67.41,1.85,12.29,7.13,57.09,36.5,Critical,76
2040-04-20 10:26:12,67.19,2.22,12.25,6.93,66.7,36.1,Critical,75
2040-04-21 10:26:12,68.1,2.24,12.42,6.83,64.45,35.7,Critical,74
2040-04-22 10:26:12,68.96,2.1,13.04,6.95,62.82,35.3,Critical,73
2040-04-23 10:26:12,69.52,1.85,12.84,7.24,62.56,34.9,Critical,72
2040-04-24 10:26:12,69.84,2.4,12.81,7.2,61.91,34.4,Critical,71
2040-04-25 10:26:12,68.4,2.2,13.21,7.39,58.25,34.0,Critical,70
2040-04-26 10:26:12,66.64,1.89,12.97,6.91,65.63,33.6,Critical,69
2040-04-27 10:26:12,72.16,1.81,13.99,7.84,61.5,33.2,Critical,68
2040-04-28 10:26:12,70.48,1.66,12.83,7.25,61.4,32.8,Critical,67
2040-04-29 10:26:12,71.42,2.48,13.89,7.4,62.76,32.4,Critical,66
2040-04-30 10:26:12,68.68,2.03,12.61,7.18,65.89,32.0,Critical,65
2040-05-01 10:26:12,70.42,2.4,15.55,7.96,72.58,27.0,Critical,64
2040-05-02 10:26:12,69.97,1.61,13.57,7.21,65.76,27.0,Critical,63
2040-05-03 10:26:12,66.8,2.31,12.86,7.04,66.5,26.9,Critical,62
2040-05-04 10:26:12,69.45,1.88,13.03,7.42,63.21,26.9,Critical,61
2040-05-05 10:26:12,71.19,1.84,13.44,7.64,61.4,26.9,Critical,60
2040-05-06 10:26:12,69.16,2.05,13.34,7.37,66.98,26.8,Critical,59
2040-05-07 10:26:12,70.87,1.95,13.84,7.53,67.78,26.8,Critical,58
2040-05-08 10:26:12,69.15,1.94,13.55,7.34,61.24,26.8,Critical,57
2040-05-09 10:26:12,71.52,2.41,14.52,7.42,63.71,26.7,Critical,56
2040-05-10 10:26:12,72.56,1.66,14.21,7.76,67.91,26.7,Critical,55
2040-05-11 10:26:12,76.13,2.72,15.88,8.26,74.02,11.1,Failure,54
2040-05-12 10:26:12,69.93,2.09,13.39,7.49,69.81,11.0,Failure,53
2040-05-13 10:26:12,72.12,2.04,14.13,7.97,71.34,11.0,Failure,52
2040-05-14 10:26:12,70.67,2.21,13.62,7.4,65.82,11.0,Failure,51
2040-05-15 10:26:12,69.31,2.25,13.7,7.9,68.26,10.9,Failure,50
2040-05-16 10:26:12,76.59,2.33,16.21,8.43,68.51,10.9,Failure,49
2040-05-17 10:26:12,74.72,2.31,14.34,8.1,70.78,10.9,Failure,48
2040-05-18 10:26:12,71.75,1.98,14.29,7.94,68.36,10.9,Failure,47
2040-05-19 10:26:12,69.44,2.09,13.28,7.67,66.38,10.8,Failure,46
2040-05-20 10:26:12,,,,,,10.8,Failure,45
2040-05-21 10:26:12,75.99,2.48,16.12,8.81,75.47,8.1,Failure,44
2040-05-22 10:26:12,70.58,2.09,14.25,7.85,70.47,8.1,Failure,43
2040-05-23 10:26:12,71.8,2.75,14.52,7.84,64.82,8.0,Failure,42
2040-05-24 10:26:12,71.8,2.01,13.74,7.98,67.43,8.0,Failure,41
2040-05-25 10:26:12,70.93,3.14,14.36,8.17,76.26,8.0,Failure,40
2040-05-26 10:26:12,71.8,2.39,13.9,8.1,74.1,7.9,Failure,39
2040-05-27 10:26:12,72.49,2.71,14.76,8.19,78.44,7.9,Failure,38
2040-05-28 10:26:12,75.87,2.65,15.29,8.43,67.58,7.9,Failure,37
2040-05-29 10:26:12,72.18,3.48,15.11,8.23,74.42,7.8,Failure,36
2040-05-30 10:26:12,73.16,3.0,15.3,8.06,75.74,7.8,Failure,35
2040-05-31 10:26:12,69.04,2.49,15.06,7.49,72.81,7.8,Failure,34
2040-06-01 10:26:12,70.88,3.22,13.87,8.17,75.73,7.7,Failure,33
2040-06-02 10:26:12,70.46,3.03,14.66,7.96,76.97,7.7,Failure,32
2040-06-03 10:26:12,71.14,3.22,14.61,8.01,72.21,7.7,Failure,31
2040-06-04 10:26:12,78.63,2.9,17.2,8.93,75.43,0.0,Failure,30
2040-06-05 10:26:12,73.98,2.93,15.18,8.35,69.46,0.0,Failure,29
2040-06-06 10:26:12,75.85,3.44,17.48,9.49,76.45,0.0,Failure,28
2040-06-07 10:26:12,71.79,3.0,15.15,8.02,77.19,0.0,Failure,27
2040-06-08 10:26:12,73.78,3.11,15.7,8.52,79.11,0.0,Failure,26
2040-06-09 10:26:12,71.4,2.86,15.12,8.68,79.75,0.0,Failure,25
2040-06-10 10:26:12,,,,,,0.0,Failure,24
2040-06-11 10:26:12,76.23,2.81,16.25,8.78,78.43,0.0,Failure,23
2040-06-12 10:26:12,73.16,2.58,15.72,8.5,77.31,0.0,Failure,22
2040-06-13 10:26:12,74.92,3.08,15.59,8.95,80.38,0.0,Failure,21
2040-06-14 10:26:12,75.04,3.46,16.23,8.72,78.01,0.0,Failure,20
2040-06-15 10:26:12,76.75,3.54,16.14,9.15,80.96,0.0,Failure,19
2040-06-16 10:26:12,74.55,3.39,16.35,8.87,68.67,0.0,Failure,18
2040-06-17 10:26:12,68.64,2.6,15.52,8.41,73.95,0.0,Failure,17
2040-06-18 10:26:12,73.37,3.14,15.54,8.66,77.08,0.0,Failure,16
2040-06-19 10:26:12,76.49,2.44,15.98,9.18,77.25,0.0,Failure,15
2040-06-20 10:26:12,73.78,2.95,15.61,8.42,76.92,0.0,Failure,14
2040-06-21 10:26:12,76.2,3.08,16.81,9.19,80.54,0.0,Failure,13
2040-06-22 10:26:12,77.54,3.57,18.7,9.32,84.3,0.0,Failure,12
2039-08-03 10:26:12,62.01,0.23,7.93,4.94,42.37,99.9,Healthy,352
2039-08-04 10:26:12,62.15,0.19,8.02,4.89,42.42,99.9,Healthy,351
2039-08-05 10:26:12,,,,,,99.6,Healthy,350
2039-08-06 10:26:12,62.26,0.19,7.92,4.99,42.95,99.6,Healthy,349
2039-08-07 10:26:12,62.7,0.25,8.0,5.04,42.43,99.1,Healthy,348
2039-08-08 10:26:12,62.16,0.24,7.89,4.93,43.45,99.1,Healthy,347
2039-08-09 10:26:12,61.88,0.2,7.91,4.88,42.86,99.1,Healthy,346
2039-08-10 10:26:12,62.12,0.18,7.98,4.8,43.57,99.0,Healthy,345
2039-08-11 10:26:12,62.04,0.2,7.94,4.93,42.76,99.0,Healthy,344
2039-08-12 10:26:12,61.88,0.18,7.97,4.83,43.45,99.0,Healthy,343
2039-08-13 10:26:12,62.09,0.21,7.92,4.91,42.44,98.9,Healthy,342
2039-08-14 10:26:12,61.7,0.21,8.01,4.81,43.4,98.9,Healthy,341
2039-08-15 10:26:12,62.11,0.19,7.94,4.99,42.93,98.9,Healthy,340
2039-08-16 10:26:12,61.61,0.21,7.94,4.92,42.53,98.8,Healthy,339
2039-08-17 10:26:12,61.52,0.21,7.95,4.86,43.04,98.8,Healthy,338
2039-08-18 10:26:12,61.44,0.19,7.95,4.88,43.46,98.8,Healthy,337
2039-08-19 10:26:12,61.69,0.2,7.95,4.91,43.04,98.7,Healthy,336
2039-08-20 10:26:12,62.32,0.19,8.04,4.89,42.79,98.7,Healthy,335
2039-08-21 10:26:12,61.91,0.19,7.93,4.92,42.27,98.7,Healthy,334
2039-08-22 10:26:12,62.06,0.23,8.0,4.92,42.66,98.6,Healthy,333
2039-08-23 10:26:12,62.41,0.18,7.99,4.94,43.09,98.6,Healthy,332
2039-08-24 10:26:12,61.77,0.19,7.92,4.84,42.54,98.6,Healthy,331
2039-08-25 10:26:12,62.02,0.19,7.95,4.97,42.97,98.5,Healthy,330
2039-08-26 10:26:12,62.13,0.18,7.98,4.96,41.94,98.5,Healthy,329
2039-08-27 10:26:12,61.96,0.2,7.99,4.93,42.01,98.5,Healthy,328
2039-08-28 10:26:12,62.11,0.19,7.97,4.89,42.14,98.4,Healthy,327
2039-08-29 10:26:12,62.25,0.21,7.94,4.97,42.46,98.4,Healthy,326
2039-08-30 10:26:12,61.41,0.2,7.97,4.86,43.31,98.4,Healthy,325
2039-08-31 10:26:12,61.43,0.24,7.97,4.97,42.71,98.3,Healthy,324
2039-09-01 10:26:12,61.85,0.27,7.96,4.93,42.58,98.3,Healthy,323
2039-09-02 10:26:12,62.1,0.22,7.9,4.97,43.24,98.3,Healthy,322
2039-09-03 10:26:12,62.0,0.25,7.94,5.01,42.98,98.2,Healthy,321
2039-09-04 10:26:12,61.93,0.19,7.88,4.86,42.25,98.2,Healthy,320
2039-09-05 10:26:12,61.69,0.22,7.9,4.99,43.09,98.2,Healthy,319
2039-09-06 10:26:12,61.91,0.18,7.93,4.91,41.84,98.1,Healthy,318
2039-09-07 10:26:12,62.52,0.21,7.97,4.96,42.63,98.1,Healthy,317
2039-09-08 10:26:12,,,,,,98.1,Healthy,316
2039-09-09 10:26:12,62.31,0.2,7.97,5.0,42.65,98.0,Healthy,315
2039-09-10 10:26:12,62.25,0.22,7.96,4.94,43.3,98.0,Healthy,314
2039-09-11 10:26:12,62.77,0.22,8.09,5.03,43.73,97.7,Healthy,313
2039-09-12 10:26:12,62.83,0.19,8.02,4.96,42.27,97.7,Healthy,312
2039-09-13 10:26:12,62.79,0.22,8.08,4.92,43.2,97.7,Healthy,311
2039-09-14 10:26:12,62.2,0.19,7.99,5.0,43.15,97.6,Healthy,310
2039-09-15 10:26:12,61.85,0.25,7.91,5.0,42.61,97.6,Healthy,309
2039-09-16 10:26:12,62.12,0.24,7.96,4.93,42.67,97.6,Healthy,308
2039-09-17 10:26:12,61.76,0.21,7.96,4.99,43.42,97.5,Healthy,307
2039-09-18 10:26:12,61.88,0.21,7.96,4.92,42.58,97.5,Healthy,306
2039-09-19 10:26:12,62.4,0.2,8.01,4.97,43.3,97.5,Healthy,305
2039-09-20 10:26:12,62.01,0.21,7.9,4.97,42.68,97.4,Healthy,304
2039-09-21 10:26:12,62.16,0.17,7.97,5.01,42.67,97.4,Healthy,303
2039-09-22 10:26:12,61.99,0.19,7.92,4.95,42.17,97.4,Healthy,302
2039-09-23 10:26:12,62.28,0.21,7.98,4.93,43.12,97.3,Healthy,301
